billnum,billitem,material,qty,netval,tax,rpa_sat,calday
900925815,14,57472,1,31.67,6.33,38.00,2021-02-05
906280692,1,1000031661,1,14.17,2.83,17.00,2021-01-07
906405797,2,1000006446,4,103.33,20.67,124.00,2021-01-13
906500633,3,2037464002,1,23.64,2.36,26.00,2021-01-10
900797546,2,106545703,1,26.36,2.64,29.00,2021-01-02
901062060,3,1000038876,1,12.00,2.00,15.00,2021-02-11
900898899,2,1000024930,1,47.27,4.73,52.00,2021-01-30
901081136,5,1000050064,1,875.00,175.00,1050.00,2021-02-12
901248451,4,1000048651,1,4221.82,422.18,4644.00,2021-02-27
907395434,1,2039179002,1,36.67,7.33,44.00,2021-02-21
907492697,2,1000053246,1,54.17,10.83,65.00,2021-02-23
907587100,1,893138,1,73.33,14.67,88.00,2021-02-27
900487683,5,1000045342,3,110.00,22.00,132.00,2021-01-06
900591527,1,662668,1,68.33,13.67,82.00,2021-01-07
900772433,9,1000015229,1,2940.83,588.17,3529.00,2021-01-19
900801850,3,1000034092,1,42.73,4.27,47.00,2021-01-04
900882380,2,2026943001,1,193.64,19.36,213.00,2021-01-29
901210895,2,1000037211,1,3488.18,348.82,3837.00,2021-02-22
900565634,2,107995677,1,88.18,8.82,97.00,2021-01-06
900603991,1,1000008748,1,47.50,9.00,57.00,2021-01-07
900876609,17,2026935003,1,344.17,68.83,413.00,2021-02-02
901100969,4,1000004259,1,15.00,3.00,18.00,2021-02-14
901209926,1,1000027011,1,87.27,8.73,96.00,2021-02-23
901210628,5,1000034754,2,86.67,17.33,104.00,2021-02-25
907116411,6,19067,1,55.00,11.00,66.00,2021-02-10
900527891,8,106773714,1,40.83,8.17,49.00,2021-01-07
900571818,1,7000009745,1,80.83,16.17,97.00,2021-01-08
901136489,7,1000038440,1,27.00,5.00,33.00,2021-02-16
901273254,3,2004707006,1,11.82,1.18,13.00,2021-02-25
900672906,13,2025661011,1,28.33,5.67,34.00,2021-01-13
906625486,2,19758,1,432.50,86.50,519.00,2021-01-14
906876545,3,1000064933,1,332.50,66.50,399.00,2021-01-29
907258881,4,2037370003,2,61.67,12.33,74.00,2021-02-12
900571001,2,1000040293,4,2253.33,450.67,2704.00,2021-01-07
900770237,1,106729705,2,1186.67,237.33,1424.00,2021-01-20
906331074,1,18452,1,43.33,8.67,52.00,2021-01-07
906894473,4,1000045902,1,70.00,14.00,84.00,2021-01-29
900623999,4,2027297003,1,36.67,7.33,44.00,2021-01-11
900686028,2,1000027973,2,135.00,27.00,162.00,2021-01-14
900727343,2,2027910003,1,198.18,19.82,218.00,2021-01-20
906113046,5,1000067246,2,15.00,3.00,18.00,2021-01-02
906184205,3,104823642,3,50.00,10.00,60.00,2021-01-04
906281678,2,107722741,1,70.91,7.09,78.00,2021-01-06
906842563,2,19380,1,51.67,10.33,62.00,2021-01-27
900619027,5,2028497004,1,40.83,8.17,49.00,2021-01-12
900697943,8,2028495001,1,619.17,123.83,743.00,2021-01-15
900743309,1,106813915,1,82.73,8.27,91.00,2021-01-16
900809090,1,1000023986,1,56.67,11.33,68.00,2021-01-01
900950365,4,2027908006,1,28.18,2.82,31.00,2021-02-04
901032304,2,1000028072,1,601.67,120.33,722.00,2021-02-10
906920327,3,1000013305,1,63.64,6.36,70.00,2021-01-27
900690187,5,1000041856,4,1130.00,226.00,1356.00,2021-01-17
900748800,11,1000031198,1,253.33,50.67,304.00,2021-01-20
900861170,1,1000006077,1,136.36,13.64,150.00,2021-01-29
907255295,1,2035025001,2,33.33,6.67,40.00,2021-02-14
901120783,4,55414,1,19.17,3.83,23.00,2021-02-24
906011878,7,36204,3,135.00,27.00,162.00,2021-01-03
901201504,14,35879,1,41.67,8.33,50.00,2021-02-23
906637181,1,1000038879,3,182.73,18.27,201.00,2021-01-14
907095456,2,18452,1,43.33,8.67,52.00,2021-02-07
907106679,1,1000021621,1,83.33,16.67,100.00,2021-02-05
907470970,3,1000056589,1,63.33,12.67,76.00,2021-02-21
900534881,9,26703,4,140.00,28.00,168.00,2021-01-05
901019244,1,104911571,2,348.33,69.67,418.00,2021-02-09
901206032,1,17617,1,22.00,4.00,27.00,2021-02-26
906531758,10,2036595004,3,222.50,44.50,267.00,2021-01-11
906902615,2,2038027003,1,1257.50,251.50,1509.00,2021-01-26
907029377,15,2037989003,1,79.17,15.83,95.00,2021-02-01
907287465,1,1000037021,4,1626.67,325.33,1952.00,2021-02-18
907543343,14,87326,1,292.73,29.27,322.00,2021-02-25
901096995,10,1000016315,1,55.00,11.00,66.00,2021-02-18
907358772,2,1000064841,1,67.50,13.00,81.00,2021-02-17
901234293,2,1000038109,1,127.50,25.00,153.00,2021-02-24
900651856,5,1000050313,1,766.67,153.33,920.00,2021-01-12
900772082,11,1000045044,1,3.64,0.36,4.00,2021-01-02
900784612,1,724391,1,45.83,9.17,55.00,2021-01-10
901247264,20,2028558002,1,57.50,11.00,69.00,2021-02-28
905948927,4,107651698,1,66.67,13.33,80.00,2021-01-03
906468389,14,2028511002,2,10.00,2.00,12.00,2021-01-09
907093612,8,1000068661,1,36.67,7.33,44.00,2021-02-09
907486452,10,2038845002,1,59.17,11.83,71.00,2021-02-25
900614450,1,1000029998,1,75.00,15.00,90.00,2021-01-11
900789975,12,1000002439,1,111.67,22.33,134.00,2021-01-20
901125612,6,55239,1,4119.17,823.83,4943.00,2021-02-17
901179216,12,40580,1,53.33,10.67,64.00,2021-02-20
906396565,7,1000054400,1,32.50,6.00,39.00,2021-01-08
907016560,1,893138,3,220.00,44.00,264.00,2021-02-01
900550494,10,1000004421,4,796.36,79.64,876.00,2021-01-05
900641520,12,1000044525,4,293.33,58.67,352.00,2021-01-11
900819990,10,8000000214,1,33.33,6.67,40.00,2021-01-31
900885489,12,2004807001,2,63.33,12.67,76.00,2021-02-03
900959939,3,107784749,2,93.33,18.67,112.00,2021-02-03
901097960,4,2029793002,1,18.33,3.67,22.00,2021-02-15
901259488,2,2027573004,1,1552.50,310.50,1863.00,2021-02-24
906429806,1,2036343004,1,448.33,89.67,538.00,2021-01-08
906758860,12,1000021235,1,29.17,5.83,35.00,2021-01-20
907406990,1,107388720,1,61.82,6.18,68.00,2021-02-22
900593235,1,2026763001,1,24.17,4.83,29.00,2021-01-08
900598173,13,1000031415,1,24.17,4.83,29.00,2021-01-09
900697037,1,1000031208,1,50.83,10.17,61.00,2021-01-19
900866718,2,25391,1,174.55,17.45,192.00,2021-02-01
900993803,9,2023082007,3,197.50,39.50,237.00,2021-02-04
901034189,1,1000050201,1,30.00,6.00,36.00,2021-02-03
901169769,3,106915760,1,44.17,8.83,53.00,2021-02-19
907416828,11,1000066522,1,50.00,10.00,60.00,2021-02-19
900627551,3,108353545,1,7.00,1.00,9.00,2021-01-08
900823208,1,1000036224,4,176.67,35.33,212.00,2021-01-26
900910685,1,2025652002,3,37.50,7.00,45.00,2021-02-02
900940862,1,2027142001,1,35.00,7.00,42.00,2021-01-16
901014886,15,55445,1,54.55,5.45,60.00,2021-02-09
901059079,1,1000038120,1,45.00,9.00,54.00,2021-02-10
901107054,1,1000007710,2,75.00,15.00,90.00,2021-02-12
906220908,11,126412,1,33.64,3.36,37.00,2021-01-04
906816945,1,724391,3,137.50,27.00,165.00,2021-01-25
907504463,8,2034361005,1,23.33,4.67,28.00,2021-02-24
900659342,1,2025837005,1,59.17,11.83,71.00,2021-01-13
900882379,1,1000043255,1,26.67,5.33,32.00,2021-01-29
900901555,5,1000044480,3,135.00,27.00,162.00,2021-01-28
901212431,5,1000016345,1,80.00,8.00,88.00,2021-02-24
907169049,13,1000031212,2,283.33,56.67,340.00,2021-02-08
907291933,1,108144461,1,70.83,14.17,85.00,2021-02-16
907502939,3,26703,2,70.00,14.00,84.00,2021-02-24
900439975,9,1000045301,3,42.50,8.00,51.00,2021-01-18
900632987,15,1000040764,1,498.18,49.82,548.00,2021-01-11
900673440,2,2027405004,1,21.67,4.33,26.00,2021-01-12
906397977,7,1000043301,1,80.83,16.17,97.00,2021-01-08
906534008,1,7000009745,4,323.33,64.67,388.00,2021-01-11
906975773,19,107641730,3,60.00,12.00,72.00,2021-02-08
907178726,1,1000064819,4,193.33,38.67,232.00,2021-02-11
907435471,16,1000038813,2,125.00,25.00,150.00,2021-02-21
907550063,1,1000024935,1,61.67,12.33,74.00,2021-02-26
900767283,1,1000047337,1,75.00,15.00,90.00,2021-01-15
900967540,5,108349298,1,378.33,75.67,454.00,2021-02-07
906637164,1,18317,1,30.83,6.17,37.00,2021-01-14
907088386,5,1000075203,1,39.17,7.83,47.00,2021-02-08
900555793,3,2029602004,1,50.00,10.00,60.00,2021-01-07
900677607,17,57038,1,1.82,0.18,2.00,2021-01-12
900798209,1,1000043625,1,40.83,8.17,49.00,2021-01-20
901029841,1,2025088006,1,66.36,6.64,73.00,2021-02-10
901169767,1,1000026986,1,666.67,133.33,800.00,2021-02-19
905652478,2,1000036513,1,64.17,12.83,77.00,2021-01-11
906708729,1,1000050311,1,52.50,10.00,63.00,2021-01-19
906762408,1,1000026424,1,20.83,4.17,25.00,2021-01-19
900893140,2,1000044508,1,74.55,7.45,82.00,2021-02-01
901084386,1,17615,1,809.17,161.83,971.00,2021-02-17
901097960,6,2029874003,1,62.73,6.27,69.00,2021-02-15
906247224,13,1000067694,2,95.00,19.00,114.00,2021-01-05
900434234,3,1000044492,1,40.00,8.00,48.00,2021-01-01
900645769,5,2025331002,4,736.67,147.33,884.00,2021-01-15
901125612,4,43791,1,60.83,12.17,73.00,2021-02-17
901293545,9,1000016938,1,30.00,6.00,36.00,2021-02-28
906367352,14,214272,1,3.33,0.67,4.00,2021-01-08
900571513,2,18452,1,43.33,8.67,52.00,2021-01-08
900788526,1,1000050332,3,35.00,7.00,42.00,2021-02-01
900898356,2,2024951004,2,370.00,74.00,444.00,2021-02-01
901012874,5,1000044547,2,485.00,97.00,582.00,2021-02-07
901217379,10,1000048535,1,83.33,16.67,100.00,2021-02-25
906706404,17,1000040175,1,49.17,9.83,59.00,2021-01-16
900840445,5,30458,1,24.17,4.83,29.00,2021-01-26
901084925,17,107437034,1,86.36,8.64,95.00,2021-02-14
901140780,2,1000027043,1,20.00,4.00,24.00,2021-02-22
901299528,2,1000016302,1,76.36,7.64,84.00,2021-02-28
906421378,1,1000067357,1,40.00,4.00,44.00,2021-01-12
907166010,2,2039177001,1,26.67,5.33,32.00,2021-02-07
900733785,1,1000031205,1,196.36,19.64,216.00,2021-01-20
900893888,4,2029744004,1,37.50,7.00,45.00,2021-02-01
900927447,2,20404,1,3416.67,683.33,4100.00,2021-02-04
901165104,2,19719,4,163.33,32.67,196.00,2021-02-17
906040826,1,2038055003,1,15.83,3.17,19.00,2021-01-02
906683526,2,2035007002,1,60.83,12.17,73.00,2021-01-19
906870662,1,7000009745,1,80.83,16.17,97.00,2021-01-24
900712007,18,126255,1,69.17,13.83,83.00,2021-01-17
900859674,2,1000031088,1,179.17,35.83,215.00,2021-01-28
900881780,1,724391,1,45.83,9.17,55.00,2021-01-28
901010580,2,25391,2,349.09,34.91,384.00,2021-02-14
907120113,1,1000065011,2,148.33,29.67,178.00,2021-02-05
907277964,9,126402,1,380.00,76.00,456.00,2021-02-15
907434866,14,107784706,2,48.33,9.67,58.00,2021-02-20
900586459,1,1000027243,1,3485.00,697.00,4182.00,2021-01-08
900855956,11,104908726,1,341.82,34.18,376.00,2021-01-15
900942611,3,108353449,1,80.00,16.00,96.00,2021-02-03
901079010,9,1000034299,1,26.67,5.33,32.00,2021-02-11
901179301,2,2025132004,1,15.00,3.00,18.00,2021-02-28
906764015,1,2035031001,1,15.83,3.17,19.00,2021-01-19
900592845,1,662668,1,68.33,13.67,82.00,2021-01-10
900834285,9,2024971005,1,60.00,12.00,72.00,2021-01-31
900835032,1,1000034734,3,1095.00,219.00,1314.00,2021-01-18
901015302,3,108353490,1,125.00,25.00,150.00,2021-02-03
906511250,13,55446,4,83.33,16.67,100.00,2021-01-17
907348190,1,2038108002,1,16.67,3.33,20.00,2021-02-18
907463813,7,1000027228,2,46.67,9.33,56.00,2021-02-21
901020360,1,646,1,427.27,42.73,470.00,2021-02-07
901090185,1,662668,2,136.67,27.33,164.00,2021-02-15
901097368,2,1000043567,3,42.50,8.00,51.00,2021-02-15
901155223,20,1000025097,3,92.50,18.00,111.00,2021-02-22
907395434,8,2039282005,1,1562.50,312.50,1875.00,2021-02-21
907472847,1,1000039180,2,100.00,20.00,120.00,2021-02-28
900470208,2,106295855,1,26.36,2.64,29.00,2021-01-14
900527891,1,106748720,1,3.33,0.67,4.00,2021-01-07
901120783,6,55481,3,24.55,2.45,27.00,2021-02-24
901206684,5,20704,1,83.33,16.67,100.00,2021-02-23
900731661,1,2033334003,1,68.33,13.67,82.00,2021-01-17
900737722,5,108045817,1,731.82,73.18,805.00,2021-01-09
900809841,1,7000009745,1,80.83,16.17,97.00,2021-01-15
906075170,1,55239,3,12357.50,2471.50,14829.00,2021-01-02
906133199,1,2036978002,1,53.33,10.67,64.00,2021-01-04
906328667,1,1000028453,1,82.50,16.00,99.00,2021-01-09
907381441,1,1000007710,1,37.50,7.00,45.00,2021-02-18
900627095,2,1000026453,1,88.18,8.82,97.00,2021-01-11
900929002,1,26703,1,35.00,7.00,42.00,2021-01-29
906078775,1,20706,1,10.91,1.09,12.00,2021-01-03
900949696,1,2026219001,1,35.83,7.17,43.00,2021-02-04
901118044,2,2029610003,1,40.83,8.17,49.00,2021-02-14
906105503,3,2034743001,1,35.45,3.55,39.00,2021-01-02
906677281,1,2486,1,16.67,3.33,20.00,2021-01-19
906819415,1,1000064674,1,241.67,48.33,290.00,2021-01-23
907082164,3,1000066686,1,54.17,10.83,65.00,2021-02-03
907213513,2,1000019941,1,256.67,51.33,308.00,2021-02-13
900598172,9,55644,1,83.33,16.67,100.00,2021-01-09
900697943,1,2028409002,1,15.00,3.00,18.00,2021-01-15
900718311,7,2028397002,1,51.67,10.33,62.00,2021-01-17
900820218,14,55417,1,820.83,164.17,985.00,2021-01-26
900940020,2,108100177,1,27.00,5.00,33.00,2021-02-02
901240316,1,7000009745,2,161.67,32.33,194.00,2021-02-24
906331075,2,134856,1,13.33,2.67,16.00,2021-01-06
907412901,5,1000055498,1,83.33,16.67,100.00,2021-02-18
901196752,1,662668,3,205.00,41.00,246.00,2021-02-19
906092614,1,1000030870,1,2435.83,487.17,2923.00,2021-01-02
906116319,1,1000033214,1,16.67,3.33,20.00,2021-01-03
906932775,9,2034095002,1,28.33,5.67,34.00,2021-01-27
907138460,15,1000077319,3,210.00,42.00,252.00,2021-02-09
907143967,3,32204,1,65.45,6.55,72.00,2021-02-06
907458038,10,2036925003,1,66.67,13.33,80.00,2021-02-23
901151565,10,108266898,1,30.00,6.00,36.00,2021-02-19
901209926,5,1000027192,1,329.09,32.91,362.00,2021-02-23
901210628,1,1000034733,1,486.67,97.33,584.00,2021-02-25
906053893,1,1000041930,3,24.55,2.45,27.00,2021-01-05
907162627,1,2040689004,1,80.00,8.00,88.00,2021-02-11
907227037,11,105015,1,47.50,9.00,57.00,2021-02-13
901081136,1,1000050000,1,12.00,2.00,15.00,2021-02-12
907395434,5,2039264006,1,39.17,7.83,47.00,2021-02-21
900487683,1,1000045281,1,2.73,0.27,3.00,2021-01-06
900904225,6,2026102007,1,175.45,17.55,193.00,2021-02-01
900937909,2,20858,1,38.18,3.82,42.00,2021-02-02
906721040,2,106382730,1,58.33,11.67,70.00,2021-01-19
906792326,3,63127,2,158.18,15.82,174.00,2021-01-29
907023335,1,2486,2,33.33,6.67,40.00,2021-02-04
907206125,1,2037243004,2,51.67,10.33,62.00,2021-02-11
907552887,2,134966,1,30.83,6.17,37.00,2021-02-26
900672906,10,2025467004,3,650.00,130.00,780.00,2021-01-13
900694744,9,2029428002,1,4086.67,817.33,4904.00,2021-01-14
900783655,3,105717593,3,120.00,24.00,144.00,2021-01-20
906113046,1,1000066720,1,203.64,20.36,224.00,2021-01-02
907105534,1,7000009745,1,80.83,16.17,97.00,2021-02-07
907138460,2,1000076366,1,59.17,11.83,71.00,2021-02-09
907432023,6,2033700003,4,146.67,29.33,176.00,2021-02-21
907517869,3,55239,1,4119.17,823.83,4943.00,2021-02-27
900619027,1,2025392004,1,50.83,10.17,61.00,2021-01-12
900872517,1,2028880003,1,20.00,2.00,22.00,2021-01-18
901230667,14,1000006465,1,41.67,8.33,50.00,2021-02-23
907412901,8,1000055514,1,2380.00,476.00,2856.00,2021-02-18
907520043,3,1000022375,1,27.00,5.00,33.00,2021-02-23
900719581,1,1000002722,4,276.67,55.33,332.00,2021-01-21
900837762,1,2025786002,1,26.67,5.33,32.00,2021-02-04
901118044,15,2030083002,1,27.00,5.00,33.00,2021-02-14
901129790,2,107270748,1,34.17,6.83,41.00,2021-02-17
907075598,2,1000024921,1,2212.50,442.50,2655.00,2021-02-05
907543258,6,1000023366,1,0.83,0.17,1.00,2021-02-24
900748945,2,893138,2,146.67,29.33,176.00,2021-01-22
900884590,7,2028188002,1,288.33,57.67,346.00,2021-02-06
901083617,10,102921661,1,637.50,127.50,765.00,2021-02-17
906742992,1,17617,1,22.00,4.00,27.00,2021-01-23
907441333,1,1000053292,3,193.64,19.36,213.00,2021-02-21
900488921,1,2027182003,3,482.50,96.50,579.00,2021-01-03
900607756,1,1000038883,1,62.73,6.27,69.00,2021-01-12
900695625,1,2029510001,2,155.00,31.00,186.00,2021-01-13
900858540,4,1000029915,2,68.33,13.67,82.00,2021-01-27
900904227,1,19372,1,320.91,32.09,353.00,2021-02-01
901012874,8,1000044760,1,823.64,82.36,906.00,2021-02-07
906235975,3,897868,3,80.00,16.00,96.00,2021-01-08
900569269,6,1000044508,1,74.55,7.45,82.00,2021-01-06
900645769,8,2026105003,1,101.67,20.33,122.00,2021-01-15
900923891,2,295307,1,70.00,7.00,77.00,2021-02-02
906577877,1,1000047756,1,22.00,4.00,27.00,2021-01-12
907475139,16,72026,1,323.33,64.67,388.00,2021-02-28
900702640,1,107338693,1,41.67,8.33,50.00,2021-01-14
900766186,1,1000021084,1,337.27,33.73,371.00,2021-01-30
900787647,14,55477,1,1.67,0.33,2.00,2021-01-27
900893140,15,1000044835,1,10.00,2.00,12.00,2021-02-01
900901156,10,1000021667,3,77.50,15.00,93.00,2021-01-30
900914271,1,1000012830,4,218.18,21.82,240.00,2021-02-01
901223940,14,1000046268,1,32.50,6.00,39.00,2021-02-22
906215947,3,1000057845,1,401.67,80.33,482.00,2021-01-04
907487337,13,1000039838,3,250.00,50.00,300.00,2021-02-23
907550610,4,1000011053,2,138.33,27.67,166.00,2021-02-24
900783063,3,1000047904,1,326.67,65.33,392.00,2021-01-20
900860852,1,19067,1,55.00,11.00,66.00,2021-01-28
900924609,3,1000006856,1,1134.17,226.83,1361.00,2021-02-03
901200299,3,34428,1,23.33,4.67,28.00,2021-02-23
906930903,4,2041055002,1,34.17,6.83,41.00,2021-02-01
906975773,12,107605982,1,6.67,1.33,8.00,2021-02-08
907094948,11,151614,3,2242.50,448.50,2691.00,2021-02-07
900441170,3,1000021852,1,3497.50,699.50,4197.00,2021-01-07
900523377,5,172920,1,17.00,3.00,21.00,2021-02-23
900764709,11,1000012102,1,37.27,3.73,41.00,2021-01-20
900925818,1,2026943002,4,1376.67,275.33,1652.00,2021-02-05
906619720,1,1000026861,1,132.50,26.00,159.00,2021-01-13
907473390,3,55518,1,65.45,6.55,72.00,2021-02-22
900796973,3,155499,1,245.00,49.00,294.00,2021-01-13
906543423,3,1000002725,1,67.50,13.00,81.00,2021-01-12
907442803,3,1000034364,2,23.33,4.67,28.00,2021-02-20
900482130,6,2031066006,1,3.33,0.67,4.00,2021-01-06
900497413,3,7000009745,1,80.83,16.17,97.00,2021-01-09
900772433,7,1000015048,1,395.00,79.00,474.00,2021-01-19
901048134,1,1000044954,1,4.17,0.83,5.00,2021-02-11
901245026,1,2017458002,1,83.33,16.67,100.00,2021-02-27
906235451,1,108186311,1,75.00,15.00,90.00,2021-01-05
906458818,10,436283,3,87.50,17.00,105.00,2021-01-11
900754080,1,1000028125,1,169.17,33.83,203.00,2021-01-22
900815114,1,965463,1,38.18,3.82,42.00,2021-01-05
901020910,2,2028309003,2,1566.67,313.33,1880.00,2021-02-10
901140780,15,2027987002,2,56.67,11.33,68.00,2021-02-22
901299528,15,1000017392,1,36.67,7.33,44.00,2021-02-28
906639320,1,1000024205,1,30.00,6.00,36.00,2021-01-20
906758860,19,1000021674,1,274.17,54.83,329.00,2021-01-20
901114192,1,1000002532,1,26.36,2.64,29.00,2021-02-15
906287305,12,1000012106,2,161.67,32.33,194.00,2021-01-06
906930903,6,2041179006,1,26.67,5.33,32.00,2021-02-01
907581571,2,19372,1,320.91,32.09,353.00,2021-02-28
900542487,2,893138,1,73.33,14.67,88.00,2021-01-05
900599906,1,646,4,1709.09,170.91,1880.00,2021-01-06
900607449,1,1000044429,1,32.50,6.00,39.00,2021-01-11
900985087,5,55443,1,28.33,5.67,34.00,2021-02-09
907141182,9,1000008487,1,47.50,9.00,57.00,2021-02-07
907512968,2,2034117004,1,58.33,11.67,70.00,2021-02-24
900569269,4,1000044489,1,62.73,6.27,69.00,2021-01-06
900759546,3,2027911003,1,20.00,4.00,24.00,2021-01-20
900858540,6,1000030015,1,55.45,5.55,61.00,2021-01-27
900876646,2,2030357005,1,2263.33,452.67,2716.00,2021-02-04
906617108,1,2034142003,2,1506.67,301.33,1808.00,2021-01-18
907208100,2,1000069351,1,0.83,0.17,1.00,2021-02-14
907252215,10,1000076830,1,8.33,1.67,10.00,2021-02-16
900749012,1,893138,1,73.33,14.67,88.00,2021-01-17
900967540,8,2025375001,1,51.67,10.33,62.00,2021-02-07
907088386,8,1000075479,1,84.55,8.45,93.00,2021-02-08
900482130,4,2030998005,1,75.00,15.00,90.00,2021-01-06
900632987,2,1000039950,3,232.50,46.50,279.00,2021-01-11
900792926,4,2024935005,1,814.17,162.83,977.00,2021-01-24
906203050,2,19758,3,1297.50,259.50,1557.00,2021-01-03
907347500,2,2035200002,2,78.33,15.67,94.00,2021-02-20
900666606,1,1000045596,1,30.83,6.17,37.00,2021-01-14
901110023,4,105688577,1,68.18,6.82,75.00,2021-02-17
901212431,8,1000016451,2,10.00,2.00,12.00,2021-02-24
906487385,1,1000016310,1,306.67,61.33,368.00,2021-01-10
906663609,1,1000043860,1,45.83,9.17,55.00,2021-01-22
907121573,1,7000009745,3,242.50,48.50,291.00,2021-02-09
907217813,1,107995642,1,8.33,1.67,10.00,2021-02-12
900424813,3,1000015048,1,395.00,79.00,474.00,2021-01-10
900719580,7,2026956005,3,261.82,26.18,288.00,2021-01-21
900930793,1,1000020429,1,30.83,6.17,37.00,2021-02-05
901003481,2,1000017005,1,0.83,0.17,1.00,2021-02-09
901014886,2,20404,1,3416.67,683.33,4100.00,2021-02-09
901163225,1,107636244,3,740.00,148.00,888.00,2021-02-23
901262451,3,107823664,1,364.17,72.83,437.00,2021-02-24
906392852,2,1000033950,1,31.67,6.33,38.00,2021-01-11
907494249,2,25390,1,34.17,6.83,41.00,2021-02-23
907504463,5,2034310002,1,1586.67,317.33,1904.00,2021-02-24
900837690,1,646,1,427.27,42.73,470.00,2021-01-27
900896356,13,55414,1,19.17,3.83,23.00,2021-01-29
900904225,4,2026095005,3,62.73,6.27,69.00,2021-02-01
900940865,10,1000043089,1,16.67,3.33,20.00,2021-02-01
900948063,3,1000047693,3,50.00,10.00,60.00,2021-02-02
900993680,9,2026475004,1,266.67,53.33,320.00,2021-02-07
901199803,2,17657,1,26.67,5.33,32.00,2021-02-22
906673951,13,2036056001,1,3058.33,611.67,3670.00,2021-01-20
900577215,2,32204,1,65.45,6.55,72.00,2021-01-11
900716649,1,1000022294,1,75.83,15.17,91.00,2021-01-15
900845096,2,1000047606,1,31.82,3.18,35.00,2021-01-10
900994092,2,2025627004,1,75.83,15.17,91.00,2021-02-08
901103540,14,2026579004,1,580.00,116.00,696.00,2021-02-21
906105504,3,306522,1,410.83,82.17,493.00,2021-01-01
906244591,10,1000045563,3,135.00,27.00,162.00,2021-01-05
906914235,1,7000009745,3,242.50,48.50,291.00,2021-01-28
907009243,1,20776,1,9.17,1.83,11.00,2021-02-06
900690187,8,1000042129,1,4008.18,400.82,4409.00,2021-01-17
900973350,1,104439595,1,49.17,9.83,59.00,2021-02-03
901178934,2,1000020271,1,24.55,2.45,27.00,2021-02-20
906541064,1,1000037489,1,39.09,3.91,43.00,2021-01-19
906884259,10,1000039014,3,253.64,25.36,279.00,2021-01-28
907167340,3,1000030895,1,59.17,11.83,71.00,2021-02-11
900455580,3,1000010362,1,28.18,2.82,31.00,2021-01-04
900823419,10,2029747002,1,249.17,49.83,299.00,2021-01-23
901274157,5,20404,1,3416.67,683.33,4100.00,2021-02-25
907093612,5,1000068610,1,5.00,1.00,6.00,2021-02-09
900726563,9,107636068,1,19.17,3.83,23.00,2021-01-18
906051284,1,239440,1,47.27,4.73,52.00,2021-01-01
906234636,2,26703,1,35.00,7.00,42.00,2021-01-06
906489192,12,1000070595,3,215.00,43.00,258.00,2021-01-11
906766897,2,20706,1,10.91,1.09,12.00,2021-01-20
